Date,HomeTeam,AwayTeam,home_points_avg,away_points_avg,home_goals_avg,away_goals_avg,home_conceded_avg,away_conceded_avg,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_games_history,away_games_history,home_home_points_avg,away_away_points_avg,home_home_goals_avg,away_away_goals_avg,home_home_conceded_avg,away_away_conceded_avg,home_home_wins,away_away_wins,home_home_games,away_away_games,FTR
,Hoffenheim,Leverkusen,1.6,1.8,1.8,2.0,1.2,1.6,2,3,2,0,1,2,5,5,1.6,2.4,1.6,3.0,1.2,1.4,2,4,5,5,H
,Dortmund,Wolfsburg,2.0,2.0,2.0,2.4,1.4,1.8,3,3,1,1,1,1,5,5,2.6,1.4,3.2,1.6,1.6,2.2,4,2,5,5,H
,Fortuna Dusseldorf,M'gladbach,1.2,1.0,1.6,0.8,2.2,2.0,2,1,0,2,3,2,5,5,1.8,2.0,1.4,1.2,1.8,0.6,3,3,5,5,H
,Freiburg,Bayern Munich,1.6,3.0,1.6,4.2,1.0,0.6,2,5,2,0,1,0,5,5,1.6,2.4,2.6,3.0,2.0,1.4,2,4,5,5,D
,Nurnberg,Augsburg,0.2,1.4,0.4,1.6,1.2,2.0,0,2,1,1,4,2,5,5,0.4,0.4,0.4,0.6,1.2,2.6,0,0,5,5,H
,RB Leipzig,Hertha,2.2,0.8,1.2,1.2,0.4,1.6,3,1,2,1,0,3,5,5,1.2,1.2,0.8,1.6,0.8,1.4,1,2,5,5,H
,Werder Bremen,Mainz,1.8,0.6,2.0,0.8,1.2,2.4,2,1,3,0,0,4,5,5,1.8,0.6,2.4,0.8,1.2,3.2,2,1,5,5,H
,Ein Frankfurt,Stuttgart,2.6,1.0,2.2,1.8,0.6,1.8,4,1,1,2,0,2,5,5,2.2,0.2,1.8,0.6,1.0,2.6,3,0,5,5,H
,Hannover,Schalke 04,0.0,0.2,0.8,0.4,3.4,2.4,0,0,0,1,5,4,5,5,0.6,0.8,0.8,1.6,2.0,2.6,1,1,5,5,A
,Mainz,Freiburg,0.6,1.6,1.0,1.8,2.4,1.2,1,2,0,2,4,1,5,5,1.4,0.6,1.6,0.8,1.8,1.6,2,0,5,5,H
,Bayern Munich,Dortmund,2.6,2.4,3.8,2.4,0.4,1.4,4,4,1,0,0,1,5,5,3.0,1.6,4.0,1.2,0.4,1.0,5,2,5,5,H
,Hertha,Fortuna Dusseldorf,0.6,1.8,1.0,2.2,2.4,2.0,1,3,0,0,4,2,5,5,1.0,1.4,1.4,1.8,1.6,1.8,1,2,5,5,A
,Leverkusen,RB Leipzig,1.2,2.2,1.8,1.6,2.4,0.2,2,3,0,2,3,0,5,5,1.8,3.0,1.6,2.4,1.0,0.2,3,5,5,5,A
,Schalke 04,Ein Frankfurt,0.6,3.0,0.6,2.6,2.4,0.4,1,5,0,0,4,0,5,5,0.8,1.8,0.4,2.0,1.6,0.8,1,2,5,5,A
,Stuttgart,Nurnberg,1.0,0.6,1.6,1.0,1.8,1.2,1,1,2,0,2,4,5,5,1.0,0.0,2.2,0.6,2.0,1.8,1,0,5,5,D
,Wolfsburg,Hannover,1.4,0.0,1.8,0.8,2.2,3.0,2,0,1,0,2,5,5,5,2.0,0.2,2.2,0.8,1.2,3.4,3,0,5,5,H
,Augsburg,Hoffenheim,1.4,1.6,1.2,2.0,2.0,1.4,2,2,1,2,2,1,5,5,1.8,1.2,2.2,2.2,1.4,2.0,3,1,5,5,A
,M'gladbach,Werder Bremen,0.8,2.2,0.8,2.4,2.4,1.2,1,3,1,2,3,0,5,5,0.8,1.8,0.8,1.4,2.4,0.8,1,2,5,5,D
,Nurnberg,Schalke 04,0.8,0.6,1.0,0.8,1.0,2.2,1,1,1,0,3,4,5,5,1.0,0.8,1.0,1.2,1.0,2.4,1,1,5,5,D
,Dortmund,Mainz,1.8,0.6,1.8,1.4,2.0,2.4,3,1,0,0,2,4,5,5,2.6,0.0,3.2,0.4,1.4,3.4,4,0,5,5,H
,Hannover,M'gladbach,0.0,1.0,1.0,1.0,3.0,2.0,0,1,0,2,5,2,5,5,0.6,2.0,0.8,1.2,2.0,0.8,1,3,5,5,A
,RB Leipzig,Wolfsburg,2.6,1.4,2.2,1.8,0.4,2.4,4,2,1,1,0,2,5,5,1.2,1.4,1.2,1.4,0.4,2.2,1,2,5,5,H
,Stuttgart,Leverkusen,1.0,1.2,1.6,1.8,1.8,2.6,1,2,2,0,2,3,5,5,1.2,1.8,2.0,2.8,1.6,2.0,1,3,5,5,A
,Werder Bremen,Freiburg,2.2,1.0,2.4,0.8,1.2,2.0,3,1,2,2,0,2,5,5,2.2,0.6,2.8,0.6,1.2,2.0,3,0,5,5,H
,Ein Frankfurt,Augsburg,3.0,1.4,2.4,1.0,0.6,1.8,5,2,0,1,0,2,5,5,2.2,0.2,1.8,0.2,0.8,2.8,3,0,5,5,A
,Fortuna Dusseldorf,Bayern Munich,1.8,2.6,2.2,4.6,2.0,0.4,3,4,0,1,2,0,5,5,1.8,2.0,1.6,2.6,1.8,1.6,3,3,5,5,A
,Hoffenheim,Hertha,2.0,0.6,2.6,1.2,1.2,2.6,3,1,1,0,1,4,5,5,2.0,1.2,2.2,1.4,1.2,1.8,3,2,5,5,H
,Augsburg,Stuttgart,1.4,0.4,1.2,0.6,1.8,1.8,2,0,1,2,2,3,5,5,1.8,0.2,2.0,0.6,1.8,2.8,3,0,5,5,H
,Bayern Munich,Werder Bremen,2.6,2.6,4.4,2.6,0.4,1.2,4,4,1,1,0,0,5,5,3.0,1.4,4.2,1.4,0.2,1.0,5,1,5,5,H
,Leverkusen,Nurnberg,1.2,1.0,1.6,1.2,2.6,1.0,2,1,0,2,3,2,5,5,1.8,0.2,2.0,0.6,1.6,1.6,3,0,5,5,H
,Mainz,Fortuna Dusseldorf,0.6,1.2,1.4,1.6,2.4,2.8,1,2,0,0,4,3,5,5,1.8,1.4,2.2,1.8,1.4,1.8,3,2,5,5,H
,M'gladbach,RB Leipzig,1.6,2.6,1.0,2.4,1.0,0.4,2,4,2,1,1,0,5,5,0.4,3.0,0.6,2.4,2.6,0.6,0,5,5,5,A
,Schalke 04,Hoffenheim,0.8,2.6,1.0,2.6,1.6,0.6,1,4,1,1,3,0,5,5,0.2,1.2,0.2,2.2,1.8,1.6,0,1,5,5,A
,Freiburg,Dortmund,1.0,2.4,1.0,2.0,2.0,1.8,1,4,2,0,2,1,5,5,1.6,1.0,2.6,1.0,2.0,2.0,2,1,5,5,A
,Hertha,Hannover,0.0,0.0,0.8,0.8,2.8,2.2,0,0,0,0,5,5,5,5,0.8,0.0,1.2,0.8,1.6,3.8,1,0,5,5,D
,Wolfsburg,Ein Frankfurt,1.2,2.4,1.6,2.0,2.6,0.8,2,4,0,0,3,1,5,5,2.0,2.2,2.4,2.0,1.4,0.6,3,3,5,5,D
,Augsburg,Leverkusen,1.8,1.2,2.4,1.4,1.8,2.2,3,2,0,0,2,3,5,5,1.8,1.8,2.6,2.4,1.8,2.0,3,3,5,5,A
,Dortmund,Schalke 04,2.4,0.8,2.2,1.0,1.6,1.8,4,1,0,1,1,3,5,5,2.6,0.8,2.6,1.0,1.4,2.2,4,1,5,5,A
,Ein Frankfurt,Hertha,2.0,0.2,1.6,0.6,1.0,2.4,3,0,1,1,1,4,5,5,2.0,0.6,1.8,0.8,1.2,2.0,3,1,5,5,D
,Fortuna Dusseldorf,Werder Bremen,1.2,2.0,1.8,1.8,2.8,1.0,2,3,0,1,3,1,5,5,1.8,1.2,1.8,1.2,1.8,1.0,3,1,5,5,H
,Hannover,Mainz,0.2,1.2,0.4,2.0,1.6,2.4,0,2,1,0,4,3,5,5,0.6,0.0,0.8,0.6,1.6,3.2,1,0,5,5,H
,RB Leipzig,Freiburg,3.0,0.4,2.8,0.6,0.6,2.6,5,0,0,2,0,3,5,5,1.8,0.4,1.6,0.4,0.2,2.0,2,0,5,5,H
,Stuttgart,M'gladbach,0.4,1.0,0.4,1.0,2.4,1.4,0,1,2,2,3,2,5,5,1.0,2.0,1.6,1.2,1.4,0.8,1,3,5,5,H
,Hoffenheim,Wolfsburg,2.6,1.4,3.2,1.8,0.8,1.6,4,2,1,1,0,2,5,5,2.6,0.8,2.4,1.2,0.6,2.6,4,1,5,5,A
,Nurnberg,Bayern Munich,1.0,2.6,1.0,3.4,1.0,0.4,1,4,2,1,2,0,5,5,1.2,2.0,1.0,2.8,0.6,1.6,1,3,5,5,D
,Mainz,RB Leipzig,1.2,3.0,2.0,3.0,1.4,0.8,2,5,0,0,3,0,5,5,1.8,3.0,2.4,2.2,1.4,0.8,3,5,5,5,D
,Bayern Munich,Hannover,2.2,0.8,2.4,0.4,0.6,1.0,3,1,2,1,0,3,5,5,3.0,0.2,3.8,0.6,0.0,2.8,5,0,5,5,H
,Hertha,Stuttgart,0.4,0.8,0.2,0.4,1.8,2.2,0,1,2,1,3,3,5,5,1.0,0.2,1.2,0.4,1.4,3.2,1,0,5,5,H
,M'gladbach,Hoffenheim,0.8,2.4,0.8,3.2,1.4,1.4,1,4,1,0,3,1,5,5,0.4,1.6,0.8,2.6,2.4,1.4,0,2,5,5,D
,Werder Bremen,Dortmund,1.4,1.8,1.4,2.0,1.6,2.0,2,3,1,0,2,2,5,5,2.6,1.4,2.8,1.6,1.0,1.8,4,2,5,5,D
,Wolfsburg,Nurnberg,1.4,1.2,1.6,1.2,1.4,1.0,2,1,1,3,2,1,5,5,2.2,0.2,2.6,0.6,1.0,1.6,3,0,5,5,H
,Freiburg,Fortuna Dusseldorf,0.2,1.8,0.6,2.2,2.8,2.0,0,3,1,0,4,2,5,5,1.6,1.2,2.2,1.8,2.0,2.2,2,2,5,5,D
,Leverkusen,Ein Frankfurt,1.8,1.6,2.0,1.4,1.8,1.0,3,2,0,2,2,1,5,5,1.8,2.2,1.8,1.8,1.4,0.4,3,3,5,5,H
,Schalke 04,Augsburg,1.4,1.2,1.8,2.0,2.0,2.4,2,2,1,0,2,3,5,5,0.2,0.8,0.6,0.8,2.4,2.6,0,1,5,5,D
,Augsburg,Hertha,1.4,1.0,2.0,0.8,1.8,1.0,2,1,1,2,2,2,5,5,1.8,0.2,2.4,0.2,2.0,2.0,3,0,5,5,A
,Dortmund,Fortuna Dusseldorf,1.4,1.4,2.0,1.8,2.4,2.0,2,2,1,1,2,2,5,5,2.4,1.4,2.4,2.0,1.6,2.0,4,2,5,5,H
,Hannover,Freiburg,0.8,0.2,0.6,0.6,1.4,2.8,1,0,1,1,3,4,5,5,0.6,0.2,0.6,0.6,1.6,2.4,1,0,5,5,H
,Hoffenheim,Werder Bremen,2.0,1.0,2.8,1.2,1.6,1.8,3,1,1,2,1,2,5,5,2.4,1.0,2.4,1.2,1.2,1.6,4,1,5,5,A
,Leverkusen,Schalke 04,2.4,1.0,3.0,1.6,1.2,2.0,4,1,0,2,1,2,5,5,1.8,1.4,2.6,1.6,1.6,2.0,3,2,5,5,D
,Nurnberg,M'gladbach,0.6,1.0,0.6,1.0,1.4,1.2,0,1,3,2,2,2,5,5,1.2,1.4,1.0,0.8,0.6,1.0,1,2,5,5,A
,RB Leipzig,Bayern Munich,2.6,2.6,2.6,2.8,1.4,0.6,4,4,1,1,0,0,5,5,2.2,2.2,2.0,2.8,0.4,1.2,3,3,5,5,D
,Stuttgart,Wolfsburg,0.8,2.0,0.6,2.0,2.2,1.0,1,3,1,1,3,1,5,5,1.6,1.2,1.6,1.4,0.8,2.2,2,2,5,5,H
,Ein Frankfurt,Mainz,1.0,1.4,1.0,2.4,2.2,1.4,1,2,2,1,2,2,5,5,2.0,0.0,1.6,0.6,1.0,2.8,3,0,5,5,A
,Bayern Munich,Ein Frankfurt,2.2,0.4,1.8,0.6,0.6,2.4,3,0,2,2,0,3,5,5,3.0,2.0,4.2,2.0,0.2,1.6,5,3,5,5,H
,Fortuna Dusseldorf,Hannover,0.8,1.4,1.8,1.0,2.4,0.8,1,2,1,1,3,2,5,5,1.8,0.2,2.0,0.8,2.0,2.8,3,0,5,5,H
,Freiburg,Nurnberg,0.2,0.4,0.6,0.4,2.4,2.0,0,0,1,2,4,3,5,5,1.6,0.2,1.8,0.4,1.6,1.6,2,0,5,5,H
,Hertha,Leverkusen,1.6,2.6,1.4,2.8,1.2,0.6,2,4,2,1,1,0,5,5,1.4,1.8,1.6,2.2,1.4,2.0,2,3,5,5,A
,Mainz,Hoffenheim,1.4,1.4,1.8,2.0,1.4,1.8,2,2,1,1,2,2,5,5,2.0,1.6,2.8,2.8,1.0,1.6,3,2,5,5,H
,M'gladbach,Dortmund,1.4,2.0,1.6,2.6,1.0,1.8,2,3,1,1,2,1,5,5,0.6,1.4,1.2,2.0,2.2,2.2,0,2,5,5,A
,Schalke 04,Stuttgart,1.2,1.2,1.6,1.0,1.8,2.0,1,2,3,0,1,3,5,5,0.2,0.2,0.6,0.6,2.4,3.2,0,0,5,5,D
,Werder Bremen,RB Leipzig,1.4,2.2,1.2,1.8,1.6,1.0,2,3,1,2,2,0,5,5,2.2,2.6,2.4,2.2,1.4,1.2,3,4,5,5,H
,Wolfsburg,Augsburg,1.4,1.4,1.4,2.6,1.4,1.8,2,2,1,1,2,2,5,5,2.2,1.0,2.4,0.8,1.0,1.8,3,1,5,5,H
,Bayern Munich,Hertha,2.2,1.6,2.0,1.6,0.6,1.8,3,2,2,2,0,1,5,5,3.0,0.8,4.0,1.0,0.4,2.4,5,1,5,5,D
,Dortmund,Augsburg,2.0,0.8,2.6,2.2,1.6,3.2,3,1,1,1,1,3,5,5,2.4,1.0,2.4,0.8,1.6,2.4,4,1,5,5,H
,Freiburg,Mainz,0.8,2.0,1.4,2.4,2.2,1.4,1,3,1,1,3,1,5,5,1.6,0.6,1.8,0.8,1.6,2.4,2,1,5,5,H
,Leverkusen,Paderborn,2.6,0.8,3.6,1.2,0.8,1.8,4,1,1,1,0,3,5,5,1.4,0.6,2.4,0.4,1.8,2.2,2,1,5,5,H
,Werder Bremen,Fortuna Dusseldorf,1.4,1.4,1.2,2.0,1.6,1.8,2,2,1,1,2,2,5,5,2.6,0.8,2.6,1.6,1.4,2.6,4,1,5,5,A
,Wolfsburg,FC Koln,2.0,0.2,3.0,1.4,1.2,2.8,3,0,1,1,1,4,5,5,2.6,0.0,3.8,1.0,1.0,3.6,4,0,5,5,H
,M'gladbach,Schalke 04,0.8,1.2,1.4,1.4,1.4,1.6,1,1,1,3,3,1,5,5,0.6,1.6,1.0,1.8,1.6,1.6,0,2,5,5,D
,Ein Frankfurt,Hoffenheim,0.4,0.8,0.6,2.0,2.8,2.6,0,1,2,1,3,3,5,5,1.4,1.6,1.0,2.8,1.0,1.8,2,2,5,5,H
,Union Berlin,RB Leipzig,0.0,1.6,0.0,1.6,0.0,1.4,0,2,0,2,0,1,0,5,0.0,2.0,0.0,2.2,0.0,1.6,0,3,0,5,A
,FC Koln,Dortmund,0.2,2.0,1.4,2.8,2.8,1.8,0,3,1,1,4,1,5,5,1.0,2.0,1.6,2.2,1.8,1.8,1,3,5,5,A
,Augsburg,Union Berlin,0.2,0.0,1.2,0.0,4.2,4.0,0,0,1,0,4,1,5,1,1.2,0.0,2.6,0.0,2.6,0.0,2,0,5,0,D
,Fortuna Dusseldorf,Leverkusen,2.0,2.6,2.4,3.8,1.4,1.2,3,4,1,1,1,0,5,5,1.8,2.4,2.0,2.8,2.0,1.6,3,4,5,5,A
,Hoffenheim,Werder Bremen,0.2,1.4,1.0,1.4,2.4,2.0,0,2,1,1,4,2,5,5,1.8,1.4,1.8,1.2,1.4,1.4,3,2,5,5,H
,Mainz,M'gladbach,1.4,1.0,1.8,1.2,1.8,1.0,2,1,1,2,2,2,5,5,2.0,1.8,3.0,1.4,1.4,0.8,3,3,5,5,A
,Paderborn,Freiburg,0.6,1.4,1.2,2.0,2.0,1.4,1,2,0,1,4,2,5,5,1.0,0.2,1.2,0.6,1.6,2.6,1,0,5,5,A
,Schalke 04,Bayern Munich,1.4,1.8,1.0,2.2,0.6,1.0,1,2,4,3,0,0,5,5,0.4,1.8,0.6,2.2,1.6,0.8,0,2,5,5,A
,RB Leipzig,Ein Frankfurt,1.6,0.8,2.0,0.6,1.2,2.6,2,1,2,1,1,3,5,5,2.2,1.4,1.8,1.6,0.2,2.6,3,2,5,5,H
,Hertha,Wolfsburg,1.6,2.4,2.0,3.2,2.2,1.2,2,4,2,0,1,1,5,5,0.8,0.6,1.4,0.8,2.2,2.8,1,1,5,5,A
,M'gladbach,RB Leipzig,1.6,1.6,1.8,2.0,1.0,1.2,2,2,2,2,1,1,5,5,0.6,2.0,0.8,2.8,1.4,1.6,0,3,5,5,A
,Bayern Munich,Mainz,2.2,1.4,2.6,2.0,0.8,2.2,3,2,2,1,0,2,5,5,2.6,0.6,3.2,0.8,0.8,1.8,4,1,5,5,H
,Freiburg,FC Koln,2.0,0.0,2.4,1.2,1.2,3.0,3,0,1,0,1,5,5,5,1.6,0.0,2.0,1.0,1.4,3.4,2,0,5,5,A
,Leverkusen,Hoffenheim,2.6,0.8,3.6,1.4,1.2,2.0,4,1,1,1,0,3,5,5,2.0,1.4,2.8,2.6,1.6,1.8,3,2,5,5,D
,Schalke 04,Hertha,0.8,1.4,0.2,2.0,0.8,2.8,0,2,4,1,1,2,5,5,0.4,1.0,0.6,1.2,2.0,2.4,0,1,5,5,H
,Wolfsburg,Paderborn,2.4,0.0,3.0,1.0,1.0,2.4,4,0,0,0,1,5,5,5,2.6,0.6,3.2,0.8,0.8,2.0,4,1,5,5,D
,Union Berlin,Dortmund,0.5,2.6,0.5,3.0,2.5,1.2,0,4,1,1,1,0,2,5,0.0,2.0,0.0,2.2,4.0,1.6,0,3,1,5,H
,Werder Bremen,Augsburg,1.4,0.4,1.6,1.2,1.8,3.6,2,0,1,2,2,3,5,5,2.0,0.8,2.0,1.0,1.6,3.4,3,1,5,5,H
,Ein Frankfurt,Fortuna Dusseldorf,0.6,1.4,0.8,1.8,3.0,1.8,1,2,0,1,4,2,5,5,1.4,1.4,1.0,1.8,1.0,1.8,2,2,5,5,H
,Fortuna Dusseldorf,Wolfsburg,1.2,2.0,1.8,2.8,2.0,1.2,2,3,0,1,3,1,5,5,1.8,1.2,2.2,1.4,2.0,1.6,3,2,5,5,D
,Augsburg,Ein Frankfurt,0.2,1.2,1.6,1.0,4.2,2.0,0,2,1,0,4,3,5,5,0.8,0.8,2.2,1.2,2.6,3.0,1,1,5,5,H
,Dortmund,Leverkusen,2.4,2.2,2.8,2.4,1.4,1.0,4,3,0,2,1,0,5,5,2.4,2.4,2.8,2.8,1.6,1.4,4,4,5,5,H
,FC Koln,M'gladbach,0.6,1.4,1.2,1.6,2.6,1.2,1,2,0,1,4,2,5,5,1.0,1.8,1.4,1.8,1.8,1.0,1,3,5,5,A
,Mainz,Hertha,1.2,0.8,1.6,1.4,2.8,3.2,2,1,0,1,3,3,5,5,2.0,1.0,3.2,1.2,1.8,2.0,3,1,5,5,H
,Union Berlin,Werder Bremen,1.3333333333333333,1.8,1.3333333333333333,1.8,2.0,1.8,1,3,1,0,1,2,3,5,1.5,0.8,1.5,1.0,2.5,1.8,1,1,2,5,A
,RB Leipzig,Bayern Munich,2.0,2.2,2.0,3.2,0.8,0.8,3,3,1,2,1,0,5,5,2.6,1.8,2.2,1.8,0.4,0.6,4,2,5,5,D
,Hoffenheim,Freiburg,0.8,1.8,1.0,2.4,1.6,1.4,1,3,1,0,3,2,5,5,1.8,0.6,2.0,1.0,1.6,2.6,3,1,5,5,A
,Paderborn,Schalke 04,0.2,1.2,1.0,0.8,2.0,0.8,0,1,1,3,4,1,5,5,0.8,1.8,1.4,1.4,2.2,0.8,1,2,5,5,A
,Schalke 04,Mainz,1.6,1.2,1.6,1.6,0.8,3.0,2,2,2,0,1,3,5,5,1.0,0.6,1.0,0.8,1.6,2.4,1,1,5,5,H
,Bayern Munich,FC Koln,2.2,0.6,3.4,1.0,1.0,2.2,3,1,2,0,0,4,5,5,2.6,0.6,3.4,1.4,1.0,2.4,4,1,5,5,H
,Freiburg,Augsburg,2.4,0.8,3.0,1.4,0.8,3.6,4,1,0,1,1,3,5,5,1.4,0.8,2.0,1.4,1.6,3.4,2,1,5,5,D
,Hertha,Paderborn,0.2,0.2,0.8,1.2,3.0,2.8,0,0,1,1,4,4,5,5,0.8,0.8,1.0,1.0,2.2,1.8,1,1,5,5,H
,Leverkusen,Union Berlin,2.0,1.0,2.2,1.25,1.6,2.0,3,1,1,1,1,2,5,4,2.2,1.0,2.4,1.0,0.8,1.0,3,0,5,1,H
,Werder Bremen,RB Leipzig,1.8,2.0,2.0,2.2,2.0,1.0,3,3,0,1,2,1,5,5,2.0,2.0,2.0,2.6,1.8,1.4,3,3,5,5,A
,M'gladbach,Fortuna Dusseldorf,1.4,1.4,1.0,1.6,1.2,1.6,2,2,1,1,2,2,5,5,0.4,0.8,0.8,1.6,1.8,2.0,0,1,5,5,H
,Ein Frankfurt,Dortmund,1.2,2.4,1.2,3.0,2.0,1.0,2,4,0,0,3,1,5,5,1.4,2.0,0.8,2.4,1.2,1.2,2,3,5,5,D
,Wolfsburg,Hoffenheim,2.2,0.8,3.0,1.0,0.8,2.0,3,1,2,1,0,3,5,5,2.2,1.0,2.8,1.8,0.8,1.8,3,1,5,5,D
,Union Berlin,Ein Frankfurt,0.8,1.4,1.0,1.4,2.0,1.4,1,2,1,1,3,2,5,5,1.0,0.2,1.3333333333333333,1.0,2.3333333333333335,3.2,1,0,3,5,A
,Augsburg,Leverkusen,1.0,2.0,1.4,1.6,2.2,1.4,1,3,2,1,2,1,5,5,1.4,2.4,2.6,2.6,2.0,1.4,2,4,5,5,A
,Hoffenheim,M'gladbach,1.0,2.0,0.8,1.4,1.4,1.0,1,3,2,1,2,1,5,5,1.2,2.4,1.2,1.8,2.0,0.4,2,4,5,5,A
,Mainz,Wolfsburg,0.6,1.8,1.0,1.6,3.0,0.8,1,2,0,3,4,0,5,5,2.0,1.4,2.6,1.6,2.0,1.4,3,2,5,5,A
,Paderborn,Bayern Munich,0.2,2.2,1.2,3.2,2.8,0.8,0,3,1,2,4,0,5,5,0.2,1.8,1.2,1.8,3.0,0.6,0,2,5,5,A
,RB Leipzig,Schalke 04,2.6,2.0,2.6,2.0,0.6,1.0,4,3,1,1,0,1,5,5,2.2,1.8,1.4,2.2,0.6,1.0,3,2,5,5,A
,Dortmund,Werder Bremen,2.0,1.2,3.0,1.6,1.4,2.4,3,2,1,0,1,3,5,5,2.4,1.2,3.2,1.2,1.6,1.8,4,2,5,5,D
,Fortuna Dusseldorf,Freiburg,0.8,2.0,1.4,2.2,1.8,0.8,1,3,1,1,3,1,5,5,1.4,1.2,1.8,1.6,2.0,1.6,2,2,5,5,A
,FC Koln,Hertha,0.6,0.8,0.8,1.0,2.2,2.2,1,1,0,1,4,3,5,5,0.4,1.0,1.0,1.4,2.0,2.0,0,1,5,5,A
,Hertha,Fortuna Dusseldorf,1.2,0.2,1.4,1.0,1.8,2.0,2,0,0,1,3,4,5,5,1.4,0.8,1.2,1.6,2.0,1.8,2,1,5,5,H
,Bayern Munich,Hoffenheim,2.6,1.0,3.4,0.8,0.8,1.8,4,1,1,2,0,2,5,5,2.6,0.6,4.0,1.0,1.0,1.6,4,0,5,5,A
,Freiburg,Dortmund,2.0,1.6,2.0,2.4,1.0,1.6,3,2,1,2,1,1,5,5,1.6,1.6,2.2,2.0,1.0,1.6,2,2,5,5,D
,Leverkusen,RB Leipzig,2.0,2.0,1.6,2.0,1.0,1.2,3,3,1,1,1,1,5,5,2.2,2.0,2.4,2.8,0.8,1.2,3,3,5,5,D
,Paderborn,Mainz,0.2,0.6,1.2,1.0,2.8,2.6,0,1,1,0,4,4,5,5,0.0,0.6,1.2,0.8,3.2,2.4,0,1,5,5,A
,Schalke 04,FC Koln,2.4,0.6,2.6,0.6,1.2,2.6,4,1,0,0,1,4,5,5,1.6,0.6,1.0,1.2,0.8,2.8,2,1,5,5,D
,M'gladbach,Augsburg,2.4,1.0,2.0,1.2,1.0,1.8,4,1,0,2,1,2,5,5,1.0,0.4,1.0,1.0,1.6,3.4,1,0,5,5,H
,Wolfsburg,Union Berlin,1.8,0.8,1.4,1.2,0.6,1.6,2,1,3,1,0,3,5,5,2.2,0.5,2.8,0.5,0.8,1.5,3,0,5,2,H
,Ein Frankfurt,Werder Bremen,1.4,1.4,1.6,1.8,1.6,2.2,2,2,1,1,2,2,5,5,1.6,1.4,1.0,1.6,1.0,2.0,2,2,5,5,D
,Ein Frankfurt,Leverkusen,1.6,1.6,1.8,1.2,1.6,1.0,2,2,2,2,1,1,5,5,1.6,2.4,1.4,3.0,1.4,1.4,2,4,5,5,H
,Augsburg,Bayern Munich,0.8,2.0,1.2,3.0,2.6,1.2,1,3,1,1,3,1,5,5,0.8,1.8,1.4,1.6,2.6,0.8,1,2,5,5,D
,Fortuna Dusseldorf,Mainz,0.2,1.2,1.0,1.2,2.0,2.2,0,2,1,0,4,3,5,5,1.4,1.2,1.8,1.2,1.6,2.4,2,2,5,5,H
,RB Leipzig,Wolfsburg,1.6,1.8,1.8,1.0,1.2,0.6,2,2,2,3,1,0,5,5,1.6,2.0,1.2,1.8,1.2,1.0,2,3,5,5,D
,Union Berlin,Freiburg,0.6,1.6,1.0,1.8,1.6,1.2,1,2,0,2,4,1,5,5,0.75,1.8,1.25,1.8,2.25,1.4,1,3,4,5,H
,Werder Bremen,Hertha,1.6,1.8,1.8,2.0,2.0,1.4,2,3,2,0,1,2,5,5,1.4,1.4,1.6,2.2,2.2,2.0,2,2,5,5,D
,Dortmund,M'gladbach,1.2,2.4,2.2,2.4,1.8,1.0,1,4,3,0,1,1,5,5,2.0,2.4,3.2,2.2,1.8,0.4,3,4,5,5,H
,FC Koln,Paderborn,0.8,0.2,0.6,1.2,2.2,2.6,1,0,1,1,3,4,5,5,0.2,0.8,0.8,1.2,2.6,1.6,0,1,5,5,H
,Hoffenheim,Schalke 04,1.0,2.6,0.6,2.8,1.6,0.8,1,4,2,1,2,0,5,5,0.6,2.2,0.8,2.6,2.6,1.0,1,3,5,5,H
,Mainz,FC Koln,1.2,0.8,1.0,0.8,1.2,2.0,2,1,0,1,3,3,5,5,1.4,0.8,2.0,1.0,2.0,2.4,2,1,5,5,H
,Bayern Munich,Union Berlin,1.6,0.6,2.2,0.8,1.4,1.4,2,1,2,0,1,4,5,5,2.0,0.3333333333333333,3.6,0.3333333333333333,1.2,1.3333333333333333,3,0,5,3,H
,Freiburg,RB Leipzig,1.6,1.2,1.6,1.4,1.2,1.2,2,1,2,3,1,1,5,5,1.6,2.0,2.4,2.4,1.2,0.8,2,3,5,5,H
,Hertha,Hoffenheim,2.0,1.4,2.2,1.0,1.0,1.6,3,2,1,1,1,2,5,5,1.8,1.0,1.8,1.0,2.2,1.4,3,1,5,5,A
,Paderborn,Fortuna Dusseldorf,0.0,0.8,1.0,1.0,3.0,1.6,0,1,0,1,5,3,5,5,0.0,0.6,1.2,1.6,3.0,2.2,0,1,5,5,H
,Schalke 04,Dortmund,2.0,1.8,2.2,2.2,1.2,1.2,3,2,1,3,1,0,5,5,1.6,1.6,1.2,2.0,1.0,1.6,2,2,5,5,D
,Leverkusen,Werder Bremen,1.4,1.2,1.2,1.4,1.6,1.8,2,1,1,3,2,1,5,5,1.8,1.6,1.4,1.8,0.8,1.6,2,2,5,5,D
,Wolfsburg,Augsburg,1.8,1.0,1.0,1.2,0.6,2.4,2,1,3,2,0,2,5,5,2.2,0.2,2.6,1.2,0.8,4.4,3,0,5,5,D
,M'gladbach,Ein Frankfurt,2.4,1.6,2.2,2.0,0.6,1.4,4,2,0,2,1,1,5,5,1.4,0.6,1.6,1.2,1.4,3.2,2,1,5,5,H
